task_id,split,family,protocol,spec_id,expected_action,input_smiles,has_witness,has_proof,num_hard_constraints,num_soft_preferences,budget,corpus_source,invariance_group_id,boundary_case_type
sgchem_v0.3__repair_near_miss__spec_v2_cns_like_test__00015,test,repair_near_miss,L2,spec_v2_cns_like_test,ACCEPT,CCOc1nccc(N)c1N,True,False,3,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_cns_like_test__00016,test,repair_near_miss,L3,spec_v2_cns_like_test,ACCEPT,COc1cc(Cl)c(C(N)=O)cn1,True,False,3,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_cns_like_test__00017,test,repair_near_miss,L3,spec_v2_cns_like_test,ACCEPT,COc1ccc(C(N)=O)c(N)c1,True,False,3,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_cns_like_test__00018,test,repair_near_miss,L2,spec_v2_cns_like_test,ACCEPT,COc1cccc(C(N)=O)c1F,True,False,3,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_cns_like_test__00019,test,repair_near_miss,L3,spec_v2_cns_like_test,ACCEPT,COc1ncc(Cl)cc1C(N)=O,True,False,3,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_cns_like_test__00020,test,repair_near_miss,L3,spec_v2_cns_like_test,ACCEPT,NC(=O)c1c(F)cccc1C(=O)O,True,False,3,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00001,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,CC(=O)Oc1cc(C(N)=O)ccc1C(N)=O,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00002,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,CC(CF)Oc1ccccc1,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00003,train,repair_near_miss,L2,spec_v2_fragment_tight_train,ACCEPT,CC(N)C(=O)NCCO,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00004,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,CCC(C)OCF,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00005,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,CCNCF,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00006,train,repair_near_miss,L2,spec_v2_fragment_tight_train,ACCEPT,CCOc1ccc(Cl)cc1,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00007,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,CCOc1ccccc1Cl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00008,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,COCC(C)Cl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00009,train,repair_near_miss,L2,spec_v2_fragment_tight_train,ACCEPT,COc1cc(F)ccc1Cl,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00010,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,COc1cccc(F)c1Cl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00011,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,ClCOc1ccccc1,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00012,train,repair_near_miss,L2,spec_v2_fragment_tight_train,ACCEPT,FCOCCCCl,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00013,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,Fc1ccccc1OCCCl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00014,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,NC(=O)c1ccc(N)c(C(N)=O)c1,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00015,train,repair_near_miss,L2,spec_v2_fragment_tight_train,ACCEPT,NCCCF,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00016,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,NCCOC(=O)NCN,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00017,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,CC(=O)Oc1cc(C(N)=O)cc(C(N)=O)c1,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00018,train,repair_near_miss,L2,spec_v2_fragment_tight_train,ACCEPT,CC(CCl)Oc1ccccc1,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00019,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,CC(N)C(=O)NCCN,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_tight_train__00020,train,repair_near_miss,L3,spec_v2_fragment_tight_train,ACCEPT,CCC(C)OCCl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00001,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CC(=O)NCCN,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00002,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CC(=O)Nc1ccc(C(N)=O)cc1N,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00003,dev,repair_near_miss,L2,spec_v2_fragment_ultra_dev,ACCEPT,CC(=O)Oc1cc(C(N)=O)cc(C(N)=O)c1,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00004,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CC(C)C(N)=O,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00005,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CC(C)N(CCO)C(=O)OCCN,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00006,dev,repair_near_miss,L2,spec_v2_fragment_ultra_dev,ACCEPT,CC(C)Oc1ccc(Cl)cn1,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00007,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CC(CN)OC(N)=O,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00008,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CC(O)CCN,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00009,dev,repair_near_miss,L2,spec_v2_fragment_ultra_dev,ACCEPT,CCCCCCCO,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00010,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CCN(CC(C)N)C(=O)OCCCl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00011,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CCN(CC)CC(N)CF,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00012,dev,repair_near_miss,L2,spec_v2_fragment_ultra_dev,ACCEPT,CCN(CCF)CC(C)O,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00013,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CCN(CCN)C(C)CN,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00014,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CCN(CCO)C(=O)OCC(C)N,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00015,dev,repair_near_miss,L2,spec_v2_fragment_ultra_dev,ACCEPT,CCNCCN,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00016,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CCOC(=O)N(CC)CC(O)CN,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00017,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CCOC(=O)N(CCN)CC(C)Cl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00018,dev,repair_near_miss,L2,spec_v2_fragment_ultra_dev,ACCEPT,CCOC(=O)N(CCO)CCF,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00019,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CCOc1ccc(Cl)c(Cl)c1,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_fragment_ultra_dev__00020,dev,repair_near_miss,L3,spec_v2_fragment_ultra_dev,ACCEPT,CCOc1nc(Cl)ccc1Cl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00001,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CC(=O)OC(C)CN,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00002,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CC(C)N(CCO)CCF,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00003,train,repair_near_miss,L2,spec_v2_low_rotor_train,ACCEPT,CC(N)C(=O)NCCN,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00004,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CCCCCCCCCCF,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00005,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CCN(C(=O)OCCCl)C(C)CO,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00006,train,repair_near_miss,L2,spec_v2_low_rotor_train,ACCEPT,CCN(CC)C(CN)CF,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00007,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CCN(CC)CCO,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00008,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CCN(CCN)C(=O)OC(C)CF,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00009,train,repair_near_miss,L2,spec_v2_low_rotor_train,ACCEPT,CCN(CCN)CC(C)F,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00010,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CCN(CCO)C(=O)OCCCl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00011,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CCOC(=O)C(C)N,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00012,train,repair_near_miss,L2,spec_v2_low_rotor_train,ACCEPT,CCOC(=O)N(CCCl)C(C)CN,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00013,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CCOC(=O)N(CCN)CC(C)F,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00014,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CCOC(=O)N(CCO)CCCl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00015,train,repair_near_miss,L2,spec_v2_low_rotor_train,ACCEPT,NC(=O)c1cc(C(N)=O)cc(C(N)=O)c1,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00016,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,NCCN(CCCl)CCCl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00017,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,NCCOC(=O)N(CCN)CCCl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00018,train,repair_near_miss,L2,spec_v2_low_rotor_train,ACCEPT,CC(=O)NC(C)CN,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00019,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CC(C)N(CCN)CCCl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_low_rotor_train__00020,train,repair_near_miss,L3,spec_v2_low_rotor_train,ACCEPT,CC(C)OC(=O)N(CCN)CCF,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00001,train,repair_near_miss,L3,spec_v2_polar_bias_train,ACCEPT,CC(=O)OCC(C)N,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00002,train,repair_near_miss,L3,spec_v2_polar_bias_train,ACCEPT,CC(CN)OC(N)=O,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00003,train,repair_near_miss,L2,spec_v2_polar_bias_train,ACCEPT,CC(N)Oc1ccccc1,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00004,train,repair_near_miss,L3,spec_v2_polar_bias_train,ACCEPT,CCOc1c(N)cccc1F,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00005,train,repair_near_miss,L3,spec_v2_polar_bias_train,ACCEPT,CCOc1ccc(N)cc1,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00006,train,repair_near_miss,L2,spec_v2_polar_bias_train,ACCEPT,CNC(=O)OCCCl,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00007,train,repair_near_miss,L3,spec_v2_polar_bias_train,ACCEPT,COc1ccc(F)c(N)c1,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00008,train,repair_near_miss,L3,spec_v2_polar_bias_train,ACCEPT,NC(=O)c1cc(C(N)=O)c(C(N)=O)cn1,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00009,train,repair_near_miss,L2,spec_v2_polar_bias_train,ACCEPT,NCCCOCCl,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00010,train,repair_near_miss,L3,spec_v2_polar_bias_train,ACCEPT,NCCOc1ccccc1Cl,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00011,train,repair_near_miss,L3,spec_v2_polar_bias_train,ACCEPT,Nc1ccc(OCCCl)cc1,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00012,train,repair_near_miss,L2,spec_v2_polar_bias_train,ACCEPT,Nc1cccnc1Cl,True,False,2,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00013,train,repair_near_miss,L3,spec_v2_polar_bias_train,ACCEPT,O=C(O)c1cc(Cl)cc(Cl)c1,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_near_miss__spec_v2_polar_bias_train__00014,train,repair_near_miss,L3,spec_v2_polar_bias_train,ACCEPT,O=C(O)c1ccc(F)c(F)c1,True,False,2,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
